,Player Name,Players ID,Years Active,Position Played
2995,Jessica King,0c5ca084,2017-2018,DF
2996,"Ledley King 1999-2012 · DF-MF · Tottenham Hotspur, England",83ca192d,1999-2012,DF
2997,Liam King,10a9b8f4,2006-2018,DF
2998,Macauley King,7081e48f,King 2019,MF
2999,Steve King,945e8ab5,2014-2015,FW
3000,Liam Kingston,004c0fb5,2018-2019,MF
3001,Chris Kinnear,10f7c6a8,2014-2017,MF
3002,Lewis Kinsella,fd58113c,2014-2020,MF
3003,Connor Kirby,b24e818d,2017-2020,MF
3004,Fran Kirby,bd91e11f,2015-2020,MF
3005,Jake Kirby,06c1e972,2012-2020,MF
3006,Nya Kirby,96b99d13,2017-2020,MF
3007,Alex Kirk,ace36a62,2019-2020,DF
3008,Charlie Kirk,2b90ec3a,2015-2020,DF
3009,Chris Kirkland,710265d2,2000-2016,GK
3010,Benjamin Kitchen,4d73fd6f,2017-2018,MF
3011,Frances Kitching,5a91247a,2017-2020,DF
3012,Liam Kitching,23aa33e2,2017-2020,MF
3013,Mark Kitching,9cca4f93,2015-2020,FW
3014,Rose Kite,e5477079,2017-2019,MF
3015,Calum Kitscha,23b998c6,2015-2017,MF
3016,"Paul Kitson 1994-2004 · FW · West Ham United, Newcastle United, Rushden & Diamonds, Brighton & Hove Albion",86707c0d,1994-2004,DF
3017,Alex Kiwomya,20db4cdd,2014-2020,FW
3018,"Chris Kiwomya 1992-1995 · FW · Ipswich Town, Arsenal",9abf596d,1992-1995,GK
3019,Joe Kizzi,ccc72c7b,2018-2020,DF
3020,Michael Klass,127f0f5b,2017-2020,GK
3021,Yan Klukowski,b284f475,2010-2018,DF
3022,Rosie Kmita,a58785c5,2018-2019,MF
3023,Wilson Kneeshaw,199cc2a4,2013-2018,GK
3024,Harvey Knibbs,10856e41,2017-2020,GK
3025,Ben Knight,190163f3,2018-2020,FW
3026,David Knight,136b1237,2005-2011,FW
3027,Josh Knight,5c0c30cc,2016-2020,FW
3028,Leon Knight,0c4a65b2,2002-2010,DF
3029,Zat Knight,607efc45,2001-2015,MF
3030,Nathaniel Knight-Percival,a98cb18f,2007-2020,MF
3031,Darryl Knights,3c7feb9f,2006-2017,FW
3032,Billy Knott,49809c96,2011-2018,FW
3033,Dominic Knowles,67b66573,2013-2020,FW
3034,Jimmy Knowles,ab2e4f92,2018-2020,MF
3035,Tom Knowles,05182c2c,2017-2020,GK
3036,Kyle Knoyle,2062e7fb,2015-2020,MF
3037,Ali Koiki,82726be5,2018-2020,FW
3038,"Paul Konchesky 1998-2018 · FW-DF-MF · Charlton Athletic, Leicester City, Fulham, West Ham United, Queens Park Rangers, Gillingham, Liverpo",941bcf75,1998-2018,DF
3039,Ezri Konsa,0313a347,2015-2020,DF
3040,Josh Koroma,68ea7714,2015-2020,FW
3041,Matty Kosylo,33653967,2016-2020,MF
3042,Zachary Kotwica,7bbdcfa7,2014-2015,FW
3043,"Rob Kozluk 1997-2012 · DF · Sheffield United, Barnsley, Bradford City, Derby County, Port Vale",9c6a1f88,1997-2012,MF
3044,Cole Kpekawa,ee15cb07,2014-2019,MF
3045,Pascal Kpohomouh,69194615,2018-2020,DF
3046,James Krause,80c5721e,2006-2008,DF
3047,Leon Kreković,e9da32cb,2019-2020,MF
3048,Max Kretzschmar,c4ff4d0e,2013-2020,FW
3049,Simba Kudyiwa,9128d8e3,2019-2020,FW
3050,Aaron Kuhl,d3eb5462,2014-2017,MF
3051,Matias Kurtén,f0fe8416,2018-2019,MF
3052,Ava Kuyken,2cc918c3,2017-2019,DF
3053,Nana Kyei,b7c5d271,2015-2020,DF
3054,Joss Labadie,57fdfc19,2008-2020,MF
3055,Alex Lacey,1f98259b,2010-2020,DF
3056,Josh Lacey,9afcd89c,2015-2018,DF
3057,Paddy Lacey,c9449d8a,2015-2017,MF
3058,Freddie Ladapo,da2b8db3,2012-2020,DF
3059,Ross Lafayette,7eff29c1,2013-2019,MF
3060,Louis Laing,827ae666,2010-2020,MF
3061,Rob Lainton,8b5e21c0,2013-2020,MF
3062,Ethan Laird,8267f8d4,2017-2020,MF
3063,Scott Laird,b905af28,2007-2019,MF
3064,Chris Lait,1a28c708,2015-2018,DF
3065,Charlie Lakin,2ecb71d5,2017-2020,DF
3066,Adam Lallana,99813635,2006-2020,MF
3067,Carl Lamb,94ec6e70,2014-2015,FW
3068,Jack Lambert,d86f41ea,2017-2019,FW
3069,Mollie Lambert,3f88a353,2017-2018,DF
3070,Rickie Lambert,495de82c,2002-2017,GK
3071,"Frank Lampard 1995-2016 · MF · Chelsea, West Ham United, England, Manchester City, New York City FC",268df6b1,1995-2016,DF
3072,Jack Lampe,1c9ff5d8,2014-2015,DF
3073,Tariq Lamptey,f4e433d4,2018-2020,MF
3074,Olly Lancashire,fae0e3e3,2008-2020,MF
3075,Cameron Lancaster,7eadfdd6,2010-2019,FW
3076,Henry Landers,d69e66bc,2019-2020,FW
3077,Callum Lang,8df5f70b,2016-2020,MF
3078,Joshua Langley,90087bc2,2014-2020,DF
3079,Kelvin Langmead,bf1ea24d,2003-2019,FW
3080,Macaulay Langstaff,ca9b48af,2017-2020,MF
3081,Jack Lankester,633151fb,2018-2019,DF
3082,Henri Lansbury,fe8e6fa1,2008-2020,DF
3083,George Lapslie,a752321e,2017-2020,DF
3084,Tom Lapslie,168d5101,2014-2020,FW
3085,Freddie Lapworth,5bd5c655,2018-2020,MF
3086,Jamaal Lascelles,450ab6fc,2011-2020,MF
3087,Bradley Lashley,680fcf5a,2019-2020,DF
3088,Kingsley Latham,d1a4bb7c,2016-2020,DF
3089,Damon Lathrope,4138f0a8,2010-2018,FW
3090,Joël Latibeaudière,a4183553,2016-2020,FW
3091,Diego Lattie,0b439068,2016-2018,MF
3092,Josh Laurent,f0068e0f,2013-2020,MF
3093,Dan Lavercombe,eab44b4b,2016-2020,MF
3094,Richard Lavery,d9092167,2015-2016,GK
3095,Marcel Lavinier,6b3e4b53,2018-2020,DF
3096,Jason Law,ea86cc55,2015-2020,GK
3097,Josh Law,0cb9f002,2011-2019,GK
3098,Nicky Law,d12df9fe,2006-2020,MF
3099,Ryan Law,c871fdb0,2017-2019,DF
3100,Conor Lawless,e19e78a5,2018-2020,DF
3101,Melissa Lawley,6ca0cbee,2016-2020,MF
3102,Jake Lawlor,883268ff,2016-2020,GK
3103,Byron Lawrence,792233a0,2011-2015,DF
3104,Henry Lawrence,4f1e22a0,2018-2020,DF
3105,Jamal Lawrence,9b70372d,2014-2015,FW
3106,Rachael Laws,7b45e2ca,2017-2020,MF
3107,Carl Lawson,37666177,2016-2017,MF
3108,Ivor Lawton,78dbee2c,2014-2015,DF
3109,Isaac Layne,32460aaa,2014-2018,DF
3110,Adam le Fondre,f3a77fec,2004-2020,FW
3111,"Graeme Le Saux 1992-2005 · DF · Blackburn Rovers, Chelsea, Southampton, England",0bd42c09,1992-2005,DF
3112,Matt Le Tissier 1992-2002 · FW-MF · Southampton,d5e78451,1992-2002,MF
3113,Maya Le Tissier,087316e6,2018-2020,MF
3114,Joe Lea,553551de,2016-2017,MF
3115,Caitlin Leach,9efd3c77,2017-2018,GK
3116,Dean Leacock,c3cbae51,2003-2016,MF
3117,Mekhi Leacock-McLeod,eac6951e,2016-2019,MF
3118,Daniel Leadbitter,95edca03,2011-2020,FW
3119,Grant Leadbitter,516f7fc1,2005-2020,FW
3120,Jack Leahy,36c1f62e,2019-2020,DF
3121,Luke Leahy,6606e7de,2012-2020,MF
3122,Scott Leather,89658fa7,2010-2020,DF
3123,Matt Lecointe,277e2ddb,2011-2013,MF
3124,Ben Ledger,feaac420,2015-2016,GK
3125,Michael Ledger,a3354171,2016-2020,MF
3126,Karl Ledsham,6616913d,2014-2015,MF
3127,Ryan Ledson,33a5c9b8,2014-2020,DF
3128,Charlie Lee,4963b778,2006-2020,MF
3129,David Lee 1992-1996 · DF · Chelsea,724e2a7d,1992-1996,FW
3130,Elliot Lee,e5192234,2013-2020,MF
3131,Harry Lee,efbc8f3a,2012-2017,DF
3132,Jack Lee,b50635ce,2018-2019,FW
3133,"Jason Lee 1994-2009 · FW · Notts County, Nottingham Forest, Boston United, Peterborough United, Mansfield Town, Northampton Tow",e9c268b6,1994-2009,GK
3134,Jordan Lee,8cfe717a,2015-2018,DF
3135,Kieran Lee,3d0fca57,2006-2020,MF
3136,Olly Lee,681971b6,2010-2020,MF
3137,Richard Lee,624f2897,2002-2015,MF
3138,"Rob Lee 1993-2006 · MF · Newcastle United, Derby County, Wycombe Wanderers, West Ham United",291b2178,1993-2006,DF
3139,Tommy Lee,494c9721,2005-2018,FW
3140,Toby Lees,f9ec9d37,2018-2020,MF
3141,Tom Lees,8c9aab00,2009-2020,DF
3142,Joe Leesley,64514ad5,2018-2020,FW
3143,George Legg,09e1526a,2015-2019,DF
3144,Jenna Legg,c8863e2e,2018-2019,DF
3145,Leon Legge,af131214,2009-2020,MF
3146,Adam Legzdins,f5b114ca,2007-2019,GK
3147,Greg Leigh,9684b64f,2014-2020,MF
3148,Noel Leighton,1fcbcffe,2018-2019,GK
3149,AJ Leitch-Smith,2d11b9fa,2009-2020,MF
3150,Jonathan Leko,76b5cbbd,2015-2020,DF
3151,Crossley Lema,b742818f,2017-2019,MF
3152,Jack Lenehan,30bdbba5,2018-2019,GK
3153,Simon Lenighan,7e6bafce,2016-2019,FW
3154,Aaron Lennon,2ff964a0,2003-2020,DF
3155,Harry Lennon,d2b3963d,2013-2020,GK
3156,Michael Lennon,a939e010,2014-2015,DF
3157,Lucia Leon,be71f47a,2019-2020,FW
3158,Ryan Leonard,8c8980ef,2018-2020,FW
3159,Ryan Leonard,fd45ca7b,2009-2020,FW
3160,Joleon Lescott,62393d3b,2001-2017,DF
3161,Kirstie Levell,7b579799,2017-2020,MF
3162,Chris Lewington,0843dbdd,2010-2020,MF
3163,Dean Lewington,2dc5fc1c,2002-2020,MF
3164,Jared Lewington,78df9a7f,2019-2020,DF
3165,Adam Lewis,accd672a,2016-2020,FW
3166,Alfie Lewis,548e5d9f,2017-2020,FW
3167,Daniel Lewis,f927a746,2004-2017,MF
3168,Dennon Lewis,9bbcb926,2016-2019,DF
3169,Drew Lewis,21248635,ewis 2015,DF
3170,Harry Lewis,c35e99d8,2016-2020,GK
3171,Joe Lewis,d45bc2f4,2006-2020,GK
3172,Kane Lewis,e3322656,2016-2017,DF
3173,Marcel Lewis,f25e587f,2019-2020,FW
3174,Paul Lewis,140fb136,2013-2020,MF
3175,Stuart Lewis,161470c1,2006-2019,MF
3176,Theo Lewis,6f3d8d92,2008-2019,GK
3177,Keane Lewis-Potter,41f08ac8,2018-2020,MF
3178,Adam Liddle,bd578f88,2018-2020,FW
3179,Ben Liddle,64038cd5,2017-2020,GK
3180,Gary Liddle,6c3d5e53,2006-2020,GK
3181,Liam Lightfoot,a3bcee2b,2019-2020,DF
3182,Josh Lillis,b6940111,2006-2020,MF
3183,Craig Lindfield,29555efa,2007-2016,MF
3184,Hayden Lindley,ead7c4cb,2019-2020,DF
3185,Chris Lines,d10c76c1,2005-2020,MF
3186,Sam Ling,3cc22309,2014-2020,FW
3187,Jesse Lingard,810e3c74,2012-2020,FW
3188,Jordan Linley,b3888ee8,2015-2016,MF
3189,Kirsty Linnett,23a667a7,2017-2020,DF
3190,Paul Linwood,4c1c81dd,2003-2014,DF
3191,Kasia Lipka,724bce82,2017-2018,GK
3192,Elliott List,24eb832f,2015-2020,MF
3193,Leroy Lita,238f467d,2002-2016,MF
3194,Andy Little,499a5cca,2014-2017,MF
3195,Armani Little,eb4f3f6d,2016-2020,MF
3196,Jack Little,c2227b7b,2016-2018,FW
3197,Leandra Little,b6d20345,2018-2019,MF
3198,Mark Little,42c64f3e,2006-2020,FW
3199,Toby Little,0cd12782,2015-2020,DF
3200,Jake Livermore,b98570d1,2007-2020,MF
3201,Danny Livesey,3f27e09e,2002-2017,FW
3202,Valentino Livramento,afed6722,2019-2020,FW
3203,Tom Llewellyn,3d69fd5c,2018-2019,GK
3204,Danny Lloyd,21123465,2010-2020,MF
3205,George Lloyd,0bcb6e61,2017-2020,GK
3206,Ryan Lloyd,4d64dde6,2010-2020,DF
3207,J'Neil Lloyd-Bennett,43259a80,2018-2020,DF
3208,Daniel Lloyd-Weston,d19e0add,2013-2015,MF
3209,Scott Loach,b3fa8488,2007-2020,MF
3210,Danny Loader,e9fda01d,2016-2020,DF
3211,Leon Lobjoit,209e2773,2014-2018,DF
3212,Matthew Lock,157856a5,2014-2015,MF
3213,Matthew Lock,ef0ab364,2016-2018,FW
3214,Darren Locke,337602af,2015-2017,MF
3215,Brandon Lockett,5ae390ca,2018-2019,MF
3216,Adam Lockwood,b119313d,2003-2017,FW
3217,Ashley Lodge,e40f6c0d,2015-2016,GK
3218,Doug Loft,da5ee57b,2005-2020,GK
3219,Ryan Loft,1c4590b8,2016-2020,FW
3220,Kyran Lofthouse,d77911ce,2018-2020,DF
3221,Ruben Loftus-Cheek,e97fd090,2014-2020,MF
3222,Hugo Logan,1580871a,2016-2017,DF
3223,Joel Logan,9606ccb8,2012-2017,DF
3224,Shay Logan,e5895f93,2007-2020,MF
3225,Kevin Lokko,248c483c,2014-2020,DF
3226,Joe Lolley,c5f13182,2013-2020,MF
3227,Louis Lomas,73244921,2017-2020,DF
3228,Sam Lomax,c8aa248d,2018-2019,FW
3229,Adam Long,2b179a40,2018-2020,FW
3230,Chris Long,52c8b203,2014-2020,MF
3231,Chris Long,f5c65158,2013-2015,FW
3232,George Long,754e3f2d,2010-2020,MF
3233,Nick Long,302c73e8,2017-2019,DF
3234,Sam Long,287fb669,2014-2020,MF
3235,Stacy Long,45645516,2005-2013,MF
3236,Will Longbottom,5d5b7f42,2015-2020,DF
3237,Mbule Longelo Emmanuel,4f9e139c,2017-2018,GK
3238,Emmanuel Longelo,ea76b7e8,2017-2020,DF
3239,Rosaire Longelo-Mbule,b25ab409,2017-2020,FW
3240,Kate Longhurst,05638837,2017-2020,MF
3241,Ryan Longman,9af7cc6d,2017-2020,GK
3242,Luis Longstaff,403a4960,2018-2020,DF
3243,Matthew Longstaff,c0027d2d,2017-2020,DF
3244,Sean Longstaff,a2b105e0,2016-2020,MF
3245,Ademola Lookman,7c104bb7,2015-2020,FW
3246,Fabio Lopes,8723ca8e,2018-2020,FW
3247,Paul Lorraine,38aae405,2015-2016,FW
3248,Mark Lovell,cce603bd,2014-2015,MF
3249,Tom Lovelock,7faf03c5,2018-2019,FW
3250,Rhys Lovett,2c006bdc,2015-2020,MF
3251,Danny Lowe,8b63255a,2017-2018,MF
3252,David Lowe 1994-1995 · MF · Leicester City,5b887ecc,1994-1995,MF
3253,Jamal Lowe,b2856bc0,2012-2020,MF
3254,Jason Lowe,e000b843,2010-2020,MF
3255,Keith Lowe,d3450d55,2004-2019,MF
3256,Matt Lowe,817ec408,2015-2017,DF
3257,Max Lowe,7af88b33,2016-2020,FW
3258,Ryan Lowe,c101ca3b,2002-2018,GK
3259,James Lowell,16ff53b8,well 2019,GK
3260,Tom Lowery,5b4209b0,2016-2020,DF
3261,Matthew Lowton,9a9c05db,2009-2020,MF
3262,David Lucas,6c076ace,2001-2015,MF
3263,Shaun Lucien,5f137a61,2015-2017,DF
3264,Greg Luer,82865517,2014-2019,DF
3265,Kieran Lugsden,b30d4847,2017-2018,MF
3266,"John Lukic 1992-2001 · GK · Leeds United, Arsenal",99095d88,1992-2001,MF
3267,Levi Lumeka,199ff86e,2017-2019,FW
3268,Joe Lumley,bdf3a08e,2014-2020,GK
3269,Ryan Lumsden,f87433fe,2018-2019,MF
3270,Adam Lund,503dbe65,2017-2018,DF
3271,Mitchell Lund,02b28243,2014-2019,GK
3272,John Lundstram,0df2b165,2012-2020,MF
3273,Josh Lundstram,62156ac0,2017-2020,FW
3274,Kenny Lunt,e1137ef4,2001-2012,FW
3275,Jordan Lussey,6a5e7191,2015-2019,GK
3276,Oliver Luto,d7dcd2e0,2014-2017,MF
3277,Jordan Lymn,4683395f,2016-2017,GK
3278,Chris Lynch,d79c916c,2015-2016,DF
3279,Christopher Lynch,3546e17c,2015-2016,DF
3280,David Lynch,05d86d6f,2016-2018,DF
3281,Jay Lynch,30dae828,2014-2020,MF
3282,Joe Lynch,8ec9b91e,2019-2020,MF
3283,Dean Lyness,ec0f5dc9,2011-2020,MF
3284,Brooklyn Lyons-Foster,1f605c5e,2017-2020,MF
3285,Kodi Lyons-Foster,a7175d10,2017-2020,MF
3286,Tyler Lyttle,3ae1a17d,2015-2016,DF
3287,Gary Mabbutt 1992-1998 · DF-MF · Tottenham Hotspur,be519c25,1992-1998,DF
3288,Angus MacDonald,9ca3f7e4,2011-2019,DF
3289,Calum MacDonald,40c6462a,2016-2020,MF
3290,Charlie MacDonald,bf812107,2000-2016,GK
3291,Josh MacDonald,829e6b82,2015-2020,MF
3292,Shaun MacDonald,7d64f98a,2016-2020,GK
3293,Ruby Mace,e5a62c31,2019-2020,DF
3294,Matt Macey,136e7649,2014-2020,DF
3295,Lloyd Macklin,956218f2,2008-2016,DF
3296,Jack Mackreth,0d8d60c2,2011-2018,MF
3297,Casey MacLaren,5e449000,2018-2019,DF
3298,Finlay Macnab,528bcd83,2019-2020,DF
3299,James Maddison,ee38d9c5,2014-2020,FW
3300,Jonny Maddison,d9be4784,2015-2020,MF
3301,Marcus Maddison,00458f4e,2013-2020,GK
3302,Jacob Maddox,ff97076d,2016-2020,DF
3303,Sam Madeley,03feb77a,2015-2017,GK
3304,Gary Madine,e3e6502a,2007-2020,FW
3305,Chukwunonso Madueke,bf34eebd,2019-2020,MF
3306,Gus Mafuta,e657c586,2016-2020,MF
3307,Edmond-Paris Maghoma,8a3ddcd2,2018-2020,MF
3308,Tyler Magloire,9298c3b3,2017-2020,MF
3309,Daniel Maguire,0b1adfaf,2014-2020,GK
3310,Harry Maguire,d8931174,2010-2020,FW
3311,Joe Maguire,04251f39,2015-2020,MF
3312,Laurence Maguire,7af38e0e,2015-2020,FW
3313,Jordan Maguire-Drew,984bfc1f,2016-2020,FW
3314,Leeroy Maguraushe,44202403,ushe 2019,MF
3315,Niall Maher,181ca08e,2016-2018,MF
3316,Niall Maher,419bc22a,2014-2020,MF
3317,Connor Mahoney,38df681f,2013-2020,DF
3318,Curtis Main,cfd8f4d3,2008-2020,FW
3319,Ainsley Maitland-Niles,e3a5814e,2014-2020,DF
3320,Moses Makasi,4ae7add0,2016-2020,DF
3321,Faustin Makela,f740b9f2,2016-2017,DF
3322,"Chris Makin 1993-2008 · DF · Ipswich Town, Sunderland, Derby County, Oldham Athletic, Southampton, Reading",aecb9ffc,1993-2008,MF
3323,Moses Makinde,f9bf887d,inde 2019,FW
3324,Udoka Malife,05d5f5e7,2018-2020,GK
3325,Connor Malley,bddb690e,2017-2020,MF
3326,Scott Malone,f15a50e8,2008-2020,FW
3327,Jack Maloney,fbe8cb84,2012-2015,FW
3328,Leon Maloney,cd32942d,2018-2020,MF
3329,Scott Maloney,fe962aa9,2017-2019,MF
3330,Taylor Maloney,f61ef1d9,2017-2020,MF
3331,Jay Malpas,f706b46e,2015-2016,DF
3332,Jake Maltby,a0a1cf27,2018-2019,MF
3333,Yado Mambo,d3ef83df,2010-2019,DF
3334,Manasse Mampala,0c9a9276,2017-2020,MF
3335,Michael Mancienne,2db3ae0a,2006-2019,DF
3336,Liam Mandeville,66c517d8,2014-2020,MF
3337,Sergio Manesio,9222784e,2017-2018,MF
3338,Andrew Mangan,e1a7101a,2003-2019,GK
3339,Aoife Mannion,65be012f,2017-2020,MF
3340,William Mannion,02bed2cb,2016-2019,MF
3341,David Mannix,717dbb00,2006-2015,MF
3342,Lee Mansell,03692850,2002-2017,DF
3343,Lewis Mansell,09dc9ae2,2017-2020,FW
3344,Kallum Mantack,92ed633b,2016-2019,DF
3345,Sam Mantom,e60f37af,2010-2020,FW
3346,Tina Mapes 1995 · DF · England,92245a8b,apes 1995,MF
3347,Solly March,bb5fbd2b,2013-2020,FW
3348,Jonny Margetts,83c4ff98,2014-2017,DF
3349,Ashleigh Maria Bullock,21ff0e1e,2017-2018,GK
3350,George Maris,3e189b2b,2014-2020,MF
3351,Dilan Markanday,4f242e0e,2017-2020,MF
3352,Sean Marks,206eb706,2014-2018,FW
3353,Dean Marney,b3379356,2002-2019,DF
3354,Brett Maron,a2b30886,2017-2019,MF
3355,John Marquis,e66b6ae0,2009-2020,DF
3356,Adam Marriott,cfaf78a0,2009-2017,FW
3357,Jack Marriott,e4551dab,2013-2020,FW
3358,Alex Marrow,015a0aa2,2009-2015,FW
3359,Malakai Mars,e6d400f6,2017-2018,FW
3360,"Chris Marsden 1993-2005 · MF · Southampton, Sheffield Wednesday, Coventry City",c1f59bed,1993-2005,FW
3361,Jacob Marsden,358ec639,2018-2019,FW
3362,John Marsden,e306d054,2013-2017,MF
3363,Liam Marsden,6eaae9bd,2013-2016,GK
3364,Aiden Marsh,6f300a0b,2019-2020,FW
3365,George Marsh,49deb548,2016-2020,FW
3366,Phil Marsh,17813303,2008-2017,FW
3367,Tyrone Marsh,f1f16eb4,2012-2020,MF
3368,William Marsh,d169ba51,2016-2018,FW
3369,Lloyd Marsh-Hughes,b71341fa,2017-2018,MF
3370,"Andy Marshall 1994-2010 · GK · Millwall, Coventry City, Ipswich Town, Norwich City, Cheltenham Town",a25b2b24,1994-2010,GK
3371,Ben Marshall,bc1e204d,2009-2019,FW
3372,Jordan Marshall,97d058a3,2015-2020,DF
3373,Lee Marshall,319186d3,2014-2016,FW
3374,Lee Marshall,40416d99,2000-2004,DF
3375,Marcus Marshall,396e86a2,2007-2016,FW
3376,Mark Marshall,8ca136e8,2009-2020,MF
3377,Paul Marshall,e7b5c8c4,2008-2017,FW
3378,Tom Marshall,388ef0e9,2014-2015,FW
3379,Aaron Martin,2b118830,2009-2020,GK
3380,Adam Martin,8c4c1bc9,2016-2017,FW
3381,Alvin Martin 1993-1996 · DF · West Ham United,2eb72478,1993-1996,DF
3382,Ben Martin,127112e7,2015-2017,MF
3383,Connor Martin,a629912b,2014-2015,MF
3384,Dave Martin,e1160d44,2006-2017,FW
3385,David Martin,07666c20,2003-2020,MF
3386,Gary Martin,1ae9d8b2,2009-2018,MF
3387,James Martin,b4de1b20,2011-2017,DF
3388,Joe Martin,cad49722,2007-2020,DF
3389,Josh Martin,3f072a68,2019-2020,MF
3390,Lee Martin 1993-1994 · DF,78d2b98a,1993-1994,DF
3391,Lee Martin,becaa518,2006-2020,DF
3392,Sheridon Martinez,5a43346a,2017-2018,MF
3393,"Nigel Martyn 1992-2006 · GK · Leeds United, Everton, Crystal Palace",8977904e,1992-2006,MF
3394,James Marwood,70bcb39c,2010-2016,GK
3395,Oliver Marx,a249b06e,2016-2018,FW
3396,Renedi Masampu,09f6c0a0,2018-2019,FW
3397,Jamie Mascoll,993b1635,2018-2020,DF
3398,Brandon Mason,1415840f,2016-2020,MF
3399,Cameron Mason,d581c3da,2016-2017,DF
3400,Ellie Mason,86774752,2018-2019,FW
3401,Jude Mason,d4f9fc40,2018-2019,GK
3402,Niall Mason,c6b36b88,2015-2020,GK
3403,Ryan Mason,c8fac933,2009-2017,FW
3404,Sam Mason,07eb0c88,2017-2020,MF
3405,Ephron Mason-Clark,0d5a541f,2016-2020,DF
3406,Ntumba Massanka,8ea9b391,2015-2020,DF
3407,Alan Massey,e0edd746,2014-2020,DF
3408,Gavin Massey,2d20498b,2010-2020,GK
3409,Jack Masterton,b1f5c562,2016-2017,FW
3410,Jay Matete,7748a7c5,2019-2020,MF
3411,Luke Matheson,2b1d5481,2018-2020,DF
3412,Jamille Matt,7ce7baa4,2010-2020,MF
3413,Damian Matthew 1992-1993 · MF · Chelsea,c1420705,1992-1993,GK
3414,Alfie Matthews,318a2090,2019-2020,MF
3415,Archie Matthews,412bed19,2018-2019,FW
3416,Jasmine Matthews,208e9d61,2017-2020,DF
3417,Remi Matthews,27f4f772,2014-2020,MF
3418,Robbie Matthews,e0cf61d6,2014-2015,DF
3419,Sam Matthews,e909b757,2016-2019,MF
3420,Joe Mattock,6b192b31,2006-2020,DF
3421,Stephy Mavididi,30144daa,2016-2020,FW
3422,Nathan Mavila,1e157004,2015-2019,MF
3423,Jake Mawford,844bdbbc,2014-2015,MF
3424,Alfie Mawson,d368feb8,2013-2020,GK
3425,Jonny Maxted,9fe4988d,2014-2020,DF
3426,Luke Maxwell,f0ec322b,2014-2020,GK
3427,Adam May,04f6724d,2014-2020,FW
3428,Alfie May,992453d1,2016-2020,MF
3429,Jay May,3eddd3d2,2014-2017,MF
3430,Joe Maybanks,69f5b66f,2016-2017,MF
3431,Callum Maycock,94e8631b,2016-2019,DF
3432,Sarah Mayling,5aad26a6,2017-2020,MF
3433,Nicky Maynard,2d6ef68e,2005-2020,DF
3434,Danny Mayor,71e01c7f,2008-2020,GK
3435,Jack Mazzone,47954e0c,2018-2019,MF
3436,Christian Mbeta,0f641f17,2018-2020,MF
3437,Noel Mbo,1e3a350b,2015-2019,FW
3438,Christian Mbulu,cf178413,2015-2020,FW
3439,Kevin Mbuti,57915d71,2015-2016,FW
3440,Conor McAleny,5dc37d9d,2011-2020,MF
3441,Sean McAllister,4f335df5,2005-2018,FW
3442,John Mcatee,5c42b6b6,2019-2020,FW
3443,Rory McAuley,1ff0c93a,2014-2015,MF
3444,Shaun McAuley,a772d64a,2014-2016,FW
3445,Alexander McBurnie,fcbe18a8,2019-2020,GK
3446,Paul McCallum,fc3a96ed,2012-2020,FW
3447,Sam McCallum,7074c8f1,2018-2020,DF
3448,"Gavin McCann 1997-2010 · MF · Aston Villa, Sunderland, Bolton Wanderers, Everton",d1e78f75,1997-2010,DF
3449,Liam McCarron,076bb352,2018-2019,FW
3450,Alex McCarthy,36c2ca73,2007-2020,MF
3451,Connor McCarthy,dcb26355,2016-2017,FW
3452,Jake McCarthy,24ac16e4,2014-2017,DF
3453,Jason McCarthy,63741fb9,2014-2020,MF
3454,Jamie McCombe,759d755b,2002-2018,FW
3455,John McCombe,e08a32db,2002-2018,FW
3456,Sean McConville,6d1c00a8,2008-2020,DF
3457,Luke McCormick,a658c3df,2002-2020,MF
3458,Luke McCormick,edd9f53f,2016-2020,FW
3459,Shawn McCoulsky,ad0b4e96,2016-2020,GK
3460,Jak McCourt,615b3b83,2013-2020,FW
3461,Jordan McCourt,491c3094,2014-2015,MF
3462,Ollie McCoy,2b457c11,2019-2020,DF
3463,Tom McCready,5ce11b61,2010-2018,DF
3464,David McDermott,a308f017,2005-2015,DF
3465,Liam McDevitt,2457ebdb,2019-2020,MF
3466,Clayton McDonald,508a6ca9,2008-2020,GK
3467,Cody McDonald,3d02518d,2008-2019,MF
3468,Neil McDonald 1993-1994 · MF-DF · Oldham Athletic,ebb357f9,1993-1994,FW
3469,Rod McDonald,9b1bea5d,2012-2020,MF
3470,Rowan McDonald,5e7246d1,2018-2020,MF
3471,Shaq McDonald,78fd92fb,2013-2016,DF
3472,Wesley McDonald,11afa85e,2018-2020,MF
3473,Joe McDonnell,2739f08a,2014-2020,MF
3474,George McEachran,549864a3,2017-2020,DF
3475,Josh McEachran,48565585,2010-2020,DF
3476,Ewan McFarlane,f9df190f,2018-2020,FW
3477,Kyle McFarlane,24fbc7a7,2018-2019,DF
3478,Harrison McGahey,6d99f4f8,2013-2020,DF
3479,Brett McGavin,f0094deb,2019-2020,MF
3480,Luke McGee,bfa6049d,2014-2020,FW
3481,Lewis McGeoch,12abe545,2018-2019,MF
3482,Dion Mcghee,79a93172,2018-2020,GK
3483,Gabriel McGill,dc1db0d4,2018-2020,MF
3484,Thomas Mcgill,4eb2d015,2017-2020,MF
3485,Nathan McGinley,04cadca7,2017-2020,GK
3486,Jermaine McGlashan,9a81ca5d,2010-2020,FW
3487,Scott McGleish,5af56e77,2002-2016,DF
